student_id,student_class,board,school_type,district,aggregate_percentage,annual_family_income,budget_for_education,travel_radius_km,needs_hostel,needs_scholarship,gender,caste_category,mark_math,mark_science,mark_social,mark_english,mark_regional_language,apt_logical,apt_verbal,apt_quantitative,apt_social,apt_creative,apt_technical,interest_mathematics,interest_biology,interest_computers,interest_sports,interest_arts,interest_music,interest_social_service,interest_business,interest_nature,interest_writing,interest_politics,interest_cooking,interest_electronics,interest_farming,interest_healthcare,interest_teaching,target_stream,target_course,target_career_cluster,mark_core_subject_1,mark_core_subject_2,mark_elective_1,mark_elective_2
97,12,CBSE,government,Dharmapuri,76.0,75879,244372,50,False,True,Other,General,,,,68.5,,68.2,62.2,68.7,42.6,57.6,73.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,Science,BSc Math,Science & Research,89.0,77.2,74.1,71.1
98,12,State Board,government,Madurai,71.6,73780,296601,50,True,False,Male,SC,,,,62.7,,69.6,69.5,38.9,62.5,92.2,51.5,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,Arts,BA Psychology,Education & Social Work,86.3,80.6,68.2,60.1
99,12,ICSE,aided,Thanjavur,61.8,60120,121083,50,False,True,Male,General,,,,47.8,,60.9,59.3,78.7,37.9,49.6,84.5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,Science,BSc Physics,Science & Research,66.3,78.5,65.1,51.2
100,10,ICSE,government,Karur,58.1,49629,185444,10,True,True,Female,SC,55.1,53.1,48.4,71.0,62.8,67.3,56.7,82.9,48.5,39.3,20.4,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,Commerce,BBA Finance,Business & Finance,,,,
101,12,Matriculation,private,Tirunelveli,62.6,19297,288551,50,False,True,Male,SC,,,,57.3,,48.5,58.5,51.0,72.7,72.3,45.3,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Arts,BA History,Education & Social Work,54.5,66.5,73.4,61.4
102,12,ICSE,private,Thanjavur,48.0,42765,132904,50,False,True,Male,OBC,,,,42.3,,53.3,81.1,48.2,58.2,100.0,41.2,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Arts,BA Psychology,Education & Social Work,58.1,45.0,49.3,45.4
103,12,ICSE,private,Chennai,99.2,45516,200066,30,True,True,Female,SC,,,,98.1,,73.7,62.5,86.4,78.9,45.7,49.6,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,Commerce,BBA Finance,Business & Finance,100.0,97.8,100.0,100.0
104,10,State Board,private,Kanchipuram,79.3,31514,131937,30,False,True,Female,SC,84.0,74.9,73.9,76.6,87.0,66.9,65.9,74.1,34.0,34.4,72.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Science,MBBS/BDS,Healthcare & Medicine,,,,
105,12,State Board,government,Coimbatore,54.5,52626,11367,30,True,False,Other,SC,,,,48.8,,95.3,38.8,99.7,73.0,36.7,92.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Science,BSc Chemistry,Science & Research,48.7,43.0,63.3,68.5
106,12,ICSE,government,Coimbatore,89.0,82722,96479,30,False,True,Other,OBC,,,,91.3,,68.1,69.4,43.1,74.6,96.3,40.4,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,Arts,BA Political Science,Government & Civil Services,100.0,93.7,89.0,71.0
107,10,CBSE,government,Trichy,82.8,270749,130865,50,True,True,Other,General,77.1,88.9,92.5,81.8,73.5,66.7,45.3,85.8,69.9,59.8,79.6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,Science,BTech/BE,Engineering & Technology,,,,
108,10,State Board,private,Ariyalur,84.7,68848,105875,10,True,True,Male,SC,82.3,78.5,80.2,91.7,90.9,75.2,59.1,77.4,57.4,48.4,79.0,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,Science,Pharmacy (BPharm),Healthcare & Medicine,,,,
109,12,State Board,government,Dindigul,84.3,73574,286976,30,False,True,Female,General,,,,85.2,,72.5,50.5,92.4,43.7,70.1,93.9,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,Science,BTech/BE,Engineering & Technology,87.6,81.6,84.0,83.2
110,12,State Board,government,Ariyalur,80.1,56412,42752,50,False,True,Other,OBC,,,,85.1,,67.6,61.1,81.7,58.9,40.3,40.5,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,Commerce,Hotel Management,Business & Finance,89.9,87.9,78.9,58.8
111,10,State Board,government,Thanjavur,56.8,12900,24602,20,False,True,Male,General,57.1,43.1,54.6,65.7,63.4,49.2,58.3,57.7,56.4,60.4,86.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Vocational,ITI Fitter,Trades & Skilled Work,,,,
112,12,Matriculation,government,Ariyalur,45.8,58618,217831,30,False,True,Other,General,,,,41.3,,66.5,87.4,38.8,69.2,73.2,39.6,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,Arts,BA Economics,Business & Finance,49.4,51.1,44.0,43.1
113,12,Matriculation,government,Perambalur,46.8,62830,49044,50,True,False,Other,ST,,,,35.9,,76.6,69.2,88.5,54.0,73.2,83.3,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Science,Pharmacy (BPharm),Healthcare & Medicine,55.9,51.7,41.8,48.9
114,12,ICSE,private,Cuddalore,77.4,429593,259605,100,False,True,Male,General,,,,75.1,,48.0,61.7,55.3,52.9,57.7,80.5,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,Vocational,Polytechnic,Trades & Skilled Work,70.2,73.6,73.5,94.5
115,12,State Board,government,Coimbatore,66.8,51334,67972,20,False,False,Male,SC,,,,65.9,,53.1,61.3,57.5,74.7,42.4,52.5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Commerce,BCom,Business & Finance,68.1,77.7,64.8,57.4
116,12,ICSE,government,Dindigul,58.8,76209,250695,100,False,False,Other,OBC,,,,47.2,,74.5,40.2,73.9,47.1,47.4,87.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Science,MBBS/BDS,Healthcare & Medicine,64.4,70.5,49.7,62.2
117,10,ICSE,government,Villupuram,80.5,58234,162365,20,False,False,Male,OBC,70.7,79.5,93.1,78.6,80.6,64.7,79.7,54.0,73.5,74.4,45.0,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,Arts,BA English,Arts & Media,,,,
118,12,Matriculation,government,Kanchipuram,71.8,23507,17165,75,False,True,Other,OBC,,,,85.7,,84.8,55.8,54.6,57.3,44.5,70.9,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,Science,BTech/BE,Engineering & Technology,50.8,75.7,89.0,57.7
119,10,ICSE,government,Madurai,60.4,149381,25738,30,False,True,Male,ST,56.6,65.5,57.1,67.5,55.5,84.8,58.5,69.2,59.8,36.9,79.4,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,Science,BSc Physics,Science & Research,,,,
120,12,State Board,government,Salem,44.5,109267,226559,75,True,False,Female,OBC,,,,47.1,,90.6,65.1,88.8,60.9,53.7,84.0,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,Science,Nursing (BSc),Healthcare & Medicine,44.6,44.9,41.3,44.6
121,12,Matriculation,private,Madurai,96.8,112738,94289,10,True,True,Other,OBC,,,,93.1,,53.2,71.2,47.1,64.0,70.0,69.3,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,Vocational,ITI Electrician,Trades & Skilled Work,94.3,100.0,100.0,96.7
122,12,ICSE,aided,Dindigul,61.7,28926,139154,30,False,True,Other,OBC,,,,63.8,,53.4,47.6,80.9,48.4,48.2,96.2,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,Science,Pharmacy (BPharm),Healthcare & Medicine,58.4,72.7,58.7,55.0
123,12,ICSE,government,Perambalur,81.3,183916,158019,50,False,True,Male,SC,,,,84.0,,62.5,90.5,38.0,39.8,70.1,23.0,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,Arts,BFA,Arts & Media,78.3,92.3,81.9,70.1
124,10,ICSE,government,Perambalur,68.2,19507,193734,30,False,True,Other,OBC,67.5,70.2,65.1,66.4,71.9,55.9,87.8,46.5,89.8,62.4,38.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,Arts,BJournalism,Arts & Media,,,,
125,12,CBSE,private,Karur,50.6,95749,245240,100,True,False,Female,General,,,,45.0,,66.5,59.5,71.9,67.0,53.5,40.7,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,Commerce,CA Foundation,Business & Finance,57.6,61.8,46.7,41.7
126,10,Matriculation,aided,Tirunelveli,58.1,345368,73616,50,False,False,Male,OBC,46.8,57.1,62.3,62.7,61.7,54.9,63.9,86.0,62.3,61.7,33.8,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,Commerce,BBA Marketing,Business & Finance,,,,
127,12,Matriculation,government,Dharmapuri,58.7,27108,263699,100,False,True,Female,SC,,,,58.9,,57.9,64.5,94.3,33.4,43.0,63.6,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,Science,BSc Physics,Science & Research,60.9,66.9,48.1,58.7
128,12,State Board,private,Villupuram,64.0,38062,128565,10,True,False,Female,General,,,,62.2,,62.6,52.9,91.5,50.6,67.1,80.5,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,Science,BCA,Engineering & Technology,70.3,47.6,72.4,67.5
129,12,Matriculation,private,Cuddalore,29.4,64843,188067,100,False,True,Other,General,,,,32.9,,56.9,60.6,75.3,68.3,46.2,47.2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,Commerce,CA Foundation,Business & Finance,49.1,10.7,35.0,19.3
130,10,State Board,private,Coimbatore,88.8,40023,114325,100,True,True,Female,SC,75.4,89.9,100.0,93.5,85.4,49.2,100.0,61.1,81.1,85.3,50.4,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Arts,BA English,Arts & Media,,,,
131,12,ICSE,aided,Thanjavur,56.0,17317,211316,50,False,False,Female,ST,,,,55.5,,58.4,75.7,69.5,64.2,50.5,50.4,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,Commerce,BBA,Business & Finance,52.0,55.3,56.0,61.0
132,12,ICSE,government,Thanjavur,87.9,63250,63007,100,False,False,Female,SC,,,,88.0,,57.5,74.9,69.6,57.6,47.7,54.8,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Commerce,BCom Computer Apps,Engineering & Technology,91.8,98.1,86.4,75.0
133,10,State Board,private,Salem,71.2,25595,25703,50,False,True,Other,OBC,63.2,70.9,82.9,69.5,69.7,43.9,77.2,44.2,61.2,81.5,11.0,False,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,Arts,BA Social Work,Education & Social Work,,,,
134,10,Matriculation,government,Salem,67.3,87455,293989,100,True,True,Female,SC,69.1,70.7,64.7,67.8,64.4,64.4,72.9,80.9,62.6,54.2,54.6,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,Commerce,Hotel Management,Business & Finance,,,,
135,12,ICSE,government,Cuddalore,77.3,28694,280235,30,True,True,Female,SC,,,,82.4,,65.6,79.9,64.8,79.4,81.3,43.6,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,Arts,BA Social Work,Education & Social Work,89.8,72.2,69.7,72.2
136,10,ICSE,government,Villupuram,69.7,206891,199374,100,True,False,Female,SC,63.1,62.9,78.4,73.3,70.7,40.6,70.7,81.7,54.5,59.4,40.5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Commerce,Hotel Management,Business & Finance,,,,
137,12,ICSE,government,Kanchipuram,52.3,31997,138517,20,True,False,Male,General,,,,48.6,,57.7,90.4,40.6,91.2,85.7,7.1,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,Arts,BA History,Education & Social Work,65.2,53.7,46.2,47.9
138,12,ICSE,government,Salem,66.3,46275,98036,10,False,False,Male,OBC,,,,64.0,,45.3,69.6,33.8,70.2,74.5,33.4,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,Arts,BFA,Arts & Media,72.7,60.2,65.3,69.2
139,12,ICSE,government,Madurai,58.1,114785,62898,30,True,True,Female,General,,,,49.6,,57.8,65.0,87.8,53.6,35.1,45.7,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,Commerce,BBA Finance,Business & Finance,56.1,58.4,59.8,66.7
140,12,CBSE,government,Namakkal,72.9,22366,30702,50,True,False,Female,SC,,,,73.8,,60.9,55.4,68.2,66.6,66.2,79.9,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,Science,BTech/BE,Engineering & Technology,75.5,63.4,74.5,77.5
141,10,State Board,aided,Vellore,64.9,71824,193544,30,True,False,Other,General,65.3,72.4,55.7,66.2,64.7,72.6,51.6,83.2,48.0,52.9,91.2,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,Science,BSc Math,Science & Research,,,,
142,10,ICSE,private,Dindigul,60.8,170368,222625,10,False,True,Male,General,76.5,66.7,45.4,59.3,56.2,84.0,54.7,88.4,55.3,49.7,63.1,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,Science,BSc Chemistry,Science & Research,,,,
143,10,ICSE,private,Vellore,52.1,16548,103001,10,False,True,Female,General,51.0,48.7,46.5,55.6,58.5,63.7,69.7,78.9,64.2,59.5,59.3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,Commerce,Hotel Management,Business & Finance,,,,
144,12,CBSE,government,Erode,74.2,69405,200167,10,False,False,Female,OBC,,,,70.1,,60.1,84.1,59.0,77.8,71.1,47.5,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,Arts,BA Social Work,Education & Social Work,87.8,75.2,69.0,68.9
145,12,CBSE,government,Tirunelveli,69.2,73711,169490,75,True,True,Other,OBC,,,,70.1,,64.8,85.1,58.7,53.0,69.7,28.1,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,Arts,BA History,Education & Social Work,69.7,67.8,69.0,69.4
146,12,CBSE,government,Vellore,56.9,111911,72299,30,True,False,Other,SC,,,,49.8,,44.3,49.9,51.0,68.5,65.2,75.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,Vocational,Diploma Engineering,Trades & Skilled Work,54.8,68.4,53.7,57.9
147,10,CBSE,aided,Villupuram,62.3,22258,110900,50,False,False,Male,SC,62.7,60.0,71.3,56.5,61.1,74.1,43.5,76.3,62.5,45.8,81.9,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Science,BSc Math,Science & Research,,,,
148,10,CBSE,government,Thanjavur,53.6,20819,34673,75,False,False,Male,OBC,52.1,53.9,50.0,58.1,54.0,81.4,62.0,68.1,63.0,34.0,52.3,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,Commerce,CA Foundation,Business & Finance,,,,
149,10,State Board,government,Dharmapuri,53.2,90903,55237,100,False,True,Male,General,50.0,46.6,48.6,59.3,61.6,55.7,59.9,79.2,63.2,48.8,35.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,Commerce,BMS,Business & Finance,,,,
150,10,ICSE,government,Chennai,97.5,75932,29313,100,True,False,Other,OBC,95.6,95.8,100.0,97.3,98.8,54.4,91.5,44.3,69.5,79.4,38.2,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,Arts,BA English,Arts & Media,,,,
151,10,ICSE,government,Kanchipuram,81.7,73159,78499,75,True,True,Female,SC,76.0,85.5,85.4,82.3,79.2,70.0,56.9,74.1,50.2,67.3,75.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,Science,BSc Chemistry,Science & Research,,,,
152,10,State Board,aided,Kanchipuram,80.1,78996,209674,75,False,True,Male,OBC,88.4,73.2,71.6,83.0,84.3,48.7,61.5,50.3,63.9,56.4,68.3,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,Vocational,ITI Fitter,Trades & Skilled Work,,,,
153,10,CBSE,government,Ariyalur,33.1,34752,48885,75,False,False,Male,SC,28.9,40.9,33.5,37.8,24.2,78.2,73.3,60.6,47.4,72.2,85.0,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,Science,BSc Agriculture,Agriculture & Environment,,,,
154,12,Matriculation,private,Namakkal,77.4,72100,187336,100,False,True,Other,SC,,,,64.3,,76.0,87.3,59.1,70.2,42.4,26.4,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,Commerce,BBA Finance,Business & Finance,81.5,87.7,75.5,78.1
155,10,Matriculation,government,Perambalur,42.3,75694,42820,75,False,False,Male,OBC,37.7,60.7,43.2,32.2,37.5,67.5,58.2,77.1,70.2,40.2,32.8,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,Commerce,BCom,Business & Finance,,,,
156,12,State Board,government,Salem,72.0,33810,61871,100,True,True,Other,SC,,,,76.0,,68.5,68.4,63.0,68.0,40.3,43.5,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,Commerce,CA Foundation,Business & Finance,74.9,63.4,81.3,64.5
157,12,CBSE,private,Coimbatore,78.4,266364,52159,10,False,False,Female,OBC,,,,71.5,,70.3,49.1,65.7,37.3,59.8,100.0,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,Science,BSc Math,Science & Research,86.7,87.4,71.3,74.9
158,10,State Board,government,Thanjavur,64.4,87471,105470,50,False,False,Other,General,66.9,73.8,59.1,59.0,63.4,74.0,53.2,72.1,59.1,52.3,82.6,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,Science,Pharmacy (BPharm),Healthcare & Medicine,,,,
159,10,CBSE,private,Erode,46.1,23085,241874,50,False,True,Other,SC,29.6,55.4,49.3,47.8,48.5,60.4,57.1,63.4,70.8,62.4,37.8,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Commerce,BCom,Business & Finance,,,,
160,10,State Board,private,Cuddalore,26.5,101239,269819,50,False,True,Other,General,32.0,36.2,24.7,20.0,19.7,68.2,53.4,79.0,58.0,47.2,92.7,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,Science,Nursing (BSc),Healthcare & Medicine,,,,
161,12,Matriculation,aided,Dharmapuri,63.1,27454,141053,30,True,True,Male,OBC,,,,57.3,,73.2,59.1,70.7,59.9,46.0,58.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,Commerce,BBA Marketing,Business & Finance,61.1,70.7,72.0,54.6
162,10,CBSE,government,Coimbatore,83.8,112383,209245,75,False,True,Male,General,85.0,75.1,96.6,83.6,78.7,67.6,95.9,55.3,53.8,77.6,35.2,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,Arts,BA English,Arts & Media,,,,
163,12,ICSE,government,Coimbatore,70.9,151278,47721,50,False,True,Female,General,,,,67.4,,86.6,50.7,73.3,37.8,51.7,76.8,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,Science,BSc Math,Science & Research,59.4,70.5,73.8,83.3
164,12,Matriculation,government,Vellore,97.5,31053,51679,75,True,True,Male,OBC,,,,100.0,,89.9,65.7,76.2,37.1,70.0,89.9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,Science,Nursing (BSc),Healthcare & Medicine,100.0,100.0,100.0,87.5
165,12,Matriculation,government,Villupuram,84.4,129405,70389,100,False,False,Female,OBC,,,,82.1,,66.1,82.6,36.5,64.5,65.7,30.1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,Arts,BJournalism,Arts & Media,92.2,78.9,77.6,91.0
